10841,9,1741,5
10844,5,1741,4
10849,171,2799,124
10850,1,535,1
10856,1,297,1
10859,1,195,1
10865,11,1379,10
10874,39,135,31
10877,213,1741,154
10904,877,197,845
10921,2,1741,2
10933,202,1741,140
10938,173,45,164
10946,1,1298,1
10961,15,949,6
10980,180,33,88
10991,1,217,1
10992,1,764,1
10997,107,297,37
11011,724,45,544
11018,1,1741,1
11019,39,374,23
11025,13,45,11
11026,1,861,1
11037,6,585,3
11041,178,1741,114
11042,5,1741,2
11044,59,551,25
11053,38,3182,29
11070,32,2775,25
11074,5,195,5
11095,1,398,1
11102,5,1261,3
11112,16,297,6
11113,62,195,47
11114,12,2826,3
11156,1,319,1
11159,106,40,46
11162,1,1747,1
11197,38,229,16
11208,64,1341,52
11210,1,195,1
11212,4,2040,3
11216,10,397,4
11219,2,336,2
11222,16,1741,16
11251,2,398,2
11262,21,195,10
11274,11,195,9
11276,1,946,1
11278,103,297,103
11280,2,45,2
11282,56,297,55
11298,3,195,3
11305,1,1741,1
11327,5,585,4
11333,1,184,1
11334,89,50,52
11335,84,33,60
11336,10,33,10
11345,1026,1741,927
11346,1,33,1
11351,42,484,17
11356,1,984,1
11361,3,1364,2
11377,1,47,1
11382,11,949,4
11389,24,861,19
11393,3,535,3
11410,37,1741,32
11414,42,1747,21
11422,92,1741,67
11426,184,1425,160
11433,1,955,1
11436,108,195,103
11444,5,2585,2
11448,11,195,11
11484,6,1299,3
11489,88,398,29
11491,374,146,259
11493,28,565,15
11498,26,2775,23
11514,2,36,2
11519,1,1884,1
11533,33,236,13
11552,603,398,318
11569,48,759,22
11580,1,33,1
11597,6,1299,6
11604,27,1741,27
11613,1,949,1
11640,23,230,13
11656,19,195,16
11657,5,48,5
11672,3,1585,2
11682,30,297,30
11684,325,195,78
11688,4,1741,3
11694,6,2775,6
11696,2,585,2
11711,55,64,48
11713,2683,1680,2675
11718,31,2799,8
11720,25,969,21
11722,6,1747,3
11726,950,3126,753
11730,126,1747,79
11734,5,146,2
11744,1,400,1
11752,98,1741,36
11756,1,861,1
11758,6,33,6
11764,270,2362,178
11780,215,1741,135
11781,568,398,315
11787,13,195,6
11825,4,601,4
11831,1,1425,1
11836,20,1506,17
11839,2,1299,2
11859,8,471,5
11862,29,1741,9
11866,3,585,1
11868,8,1741,5
11882,1,1741,1
11886,29,949,25
11911,3,870,2
11913,1,146,1
11916,84,195,24
11930,3,195,2
11933,7,601,4
11935,99,65,38
11946,11,1425,5
11948,13,47,6
11963,58,195,23
11969,7,1741,6
11983,11,601,9
11996,38,3198,32
12028,33,1263,20
12035,7,33,5
12057,60,374,39
12060,6,195,6
12061,3,1084,3
12074,18,1747,11
12088,23,861,13
12108,80,1325,58
12148,102,932,73
12158,9,949,5
12161,19,1741,11
12176,1,882,1
12188,111,949,90
12191,1,2799,1
12193,50,1741,29
12195,13,2933,13
12202,10,2152,9
12207,1,33,1
12215,1,955,1
12217,2,1741,2
12249,206,1741,145
12264,64,2152,37
12268,12,2489,11
12269,1,861,1
12279,8,1747,4
12288,48,871,48
12298,16,1747,16
12305,2,1747,1
12307,4,2550,4
12316,22,861,17
12317,38,1154,23
12318,71,1741,50
12321,1,586,1
12322,56,1741,48
12329,20,1741,15
12330,13,861,8
12337,128,535,87
12341,205,1741,187
12343,256,3137,147
12350,114,1741,61
12370,111,1299,63
12375,3,195,3
12376,49,1741,33
12400,27,33,21
12404,10,949,5
12411,14,195,10
12414,1,1747,1
12419,20,374,20
12423,3,1298,1
12425,25,2799,14
12426,4,2613,4
12428,24,33,13
12430,4,784,2
12431,155,988,138
12435,6,861,3
12439,1,195,1
12444,11,459,8
12447,24,861,15
12452,3,1741,2
12468,9,2924,9
12484,40,1032,36
12491,110,50,18
12496,23,1038,12
12504,10,195,6
12506,272,1902,190
12510,33,2723,16
12512,2,1741,1
12513,1,471,1
12514,938,1741,938
12522,56,1244,34
12526,1,33,1
12527,1,398,1
12528,246,1741,160
12530,237,1741,161
12543,42,1741,27
12548,8,33,4
12549,29,471,25
12551,3,985,3
12570,12,33,12
12572,44,405,20
12573,14,195,7
12577,3,33,3
12582,10,1741,10
12587,109,336,73
12595,9,223,7
12605,424,1741,298
12615,830,949,422
12616,4,33,1
12628,38,1240,31
12643,203,1740,116
12644,26,195,6
12653,28,1741,21
12657,5,535,5
12658,11,297,9
12661,66,297,44
12674,3,64,2
12685,11,535,3
12695,280,195,139
12696,32,585,11
12699,8,1741,8
12708,34,1741,15
12715,125,1299,87
12716,33,195,17
12718,92,985,83
12719,2,1341,2
12725,38,535,28
12727,41,45,14
12741,8,1741,4
12750,68,45,55
12757,7,1782,3
12773,17,1741,8
12775,61,585,42
12789,63,1747,26
12796,4,870,4
12799,1,1585,1
12800,1,1747,1
12801,2,2116,2
12815,1,1741,1
12830,15,50,15
12831,10,1741,5
12835,4,535,3
12837,3,1424,2
12848,17,1741,8
12850,5,1741,5
12858,61,535,46
12867,7,195,2
12876,12,236,6
12877,3,1747,1
12879,2,395,1
12883,39,2561,36
12889,156,236,108
12890,1,45,1
12891,29,1747,27
12893,10,1741,5
12898,4,1741,3
12902,9,1741,9
12905,22,1741,8
12907,1,33,1
12912,153,195,33
12913,165,764,64
12916,479,1741,200
12922,177,784,146
12942,3,1747,3
12947,65,50,17
13032,6,1128,3
13044,294,1240,265
13046,50,33,31
13048,16,195,13
13050,28,297,9
13054,21,1741,20
13055,24,1747,24
13057,47,1299,34
13060,97,1741,21
13078,47,1741,20
13104,2,461,1
13109,1,949,1
13111,1,33,1
13113,4,1299,2
13116,13,535,4
13117,16,1741,16
13118,1,217,1
13120,575,535,531
13140,3,297,2
13152,46,984,18
13156,5,861,2
13161,15,1747,13
13166,595,1741,271
13167,2,33,1
13172,45,195,21
13174,25,398,17
13186,2,483,1
13188,6,870,3
13192,50,76,31
13193,180,471,75
13203,69,535,43
13224,6,2799,5
13228,3,1920,2
13238,26,1288,23
13243,3,1741,3
13261,132,2799,127
13263,300,1741,239
13265,18,2799,16
13302,13,1747,9
13304,13,535,3
13307,27,374,27
13313,3,2017,2
13320,4,2799,3
13324,13,1741,8
13327,2,2819,1
13333,38,1741,33
13335,214,1686,150
13337,59,1747,46
13338,13,1325,5
13341,187,1741,85
13342,18,3150,12
13348,689,398,408
13349,7,1741,4
13352,81,1741,52
13354,1,195,1
13355,2,1912,2
13357,95,1747,91
13364,439,1240,335
13367,275,2387,250
13370,1,48,1
13390,162,195,102
13392,15,1299,5
13396,82,2924,44
13407,21,861,17
13408,13,33,7
13409,27,33,19
13410,164,1864,74
13412,87,2473,64
13413,103,1747,81
13439,1,1544,1
13447,3,2152,1
13455,401,1240,378
13461,1,236,1
13470,116,1183,60
13476,13,535,4
13479,26,1741,5
13502,4,1240,2
13511,16,751,9
13512,13,135,3
13515,159,535,121
13518,93,1430,71
13524,60,297,25
13532,132,1425,95
13536,5,398,3
13537,6,33,2
13543,30,1516,28
13544,5,1261,2
13553,155,796,87
13557,1,1288,1
13567,97,195,48
13571,2,1183,2
13574,151,405,73
13576,21,1741,18
13582,24,601,16
13584,1,217,1
13587,1,1741,1
13593,188,1240,123
13596,349,1240,338
13607,57,1741,29
13623,14,601,4
13629,55,195,24
13637,6,398,3
13650,1,730,1
13653,250,33,249
13656,2,1570,1
13657,15,1276,6
13664,1,302,1
13667,1,870,1
13668,6,861,3
13669,96,870,31
13674,3,861,2
13679,13,45,11
13684,6,2403,6
13686,2,40,2
13696,613,1747,546
13702,6,1920,3
13714,4,33,4
13720,1,949,1
13734,4,1741,2
13737,206,297,108
13740,102,2078,46
13741,5,1298,2
13743,9,1741,7
13793,1,458,1
13833,50,2490,22
13923,21,1741,11
13973,218,494,183
13983,4,393,2
14263,1,1325,1
14273,150,861,75
14293,5,471,5
14503,13,949,8
14563,16,195,15
14763,22,236,19
14923,17,1741,4
15003,11,459,4
15023,9,650,6
15033,40,398,26
15053,2,244,1
15253,203,1425,89
15273,16,64,8
15293,64,297,43
15383,146,195,123
15403,66,1741,50
15453,322,1741,266
15733,17,1299,9
15793,10,650,3
15883,3,1425,3
15913,97,33,24
16023,129,1741,89
16053,1,535,1
16133,413,965,327
16173,35,2271,35
16193,69,2707,52
16403,28,1741,21
16443,20,1299,19
16583,45,548,45
16633,4,48,4
16653,6,1741,4
16673,1,565,1
16683,137,535,81
16743,5,297,3
16843,2,923,2
16893,18,1040,15
17013,37,2655,37
17143,3,647,1
17213,1,2799,1
17273,4,1741,4
17313,6,1741,4
17403,8,1741,7
17463,60,195,36
17863,1,601,1
17913,72,195,36
18053,1,33,1
18393,20,297,15
18463,24,230,13
18493,1,1379,1
18613,51,2799,22
18673,34,2707,15
18713,183,195,84
18863,2,36,1
18893,1,2402,1
18913,19,195,8
19003,1078,1240,1078
19073,278,1902,91
19153,17,1747,17
19223,8,396,3
19263,3,1090,2
19403,4,2078,3
19433,5,1741,4
19443,5,374,5
19463,10,1237,3
19553,12,471,4
19683,1,1741,1
19703,127,647,97
19783,67,1741,62
19853,254,1741,145
19903,1,195,1
20023,7,33,3
20043,1,1299,1
20073,133,1240,133
20243,2,1427,2
20283,104,949,47
20653,614,2524,419
20743,6,195,5
20783,187,949,135
20793,9,573,4
20813,6,195,6
20833,1,1741,1
20963,12,768,7
20993,201,1261,190
21063,47,981,16
21213,1,398,1
21393,100,195,84
21573,4,884,4
21583,32,1869,19
21633,9,33,9
21693,9,1741,5
21783,1,483,1
21853,165,1782,155
21863,3,647,1
21993,14,1741,12
22113,101,33,48
22153,415,2860,277
22203,1,2799,1
22253,14,1741,12
22293,7,2732,4
22373,22,1992,11
22453,193,33,168
22483,56,236,34
22523,185,1741,139
22653,4,2879,2
22743,1,1902,1
22933,7,991,4
23063,61,601,34
23233,89,33,51
23363,11,594,3
23493,1115,535,805
23513,21,195,19
23543,21,2799,21
23653,15,535,10
23803,26,45,18
23883,1,1741,1
23993,8,535,8
24053,24,753,12
24063,20,535,6
24083,2,45,2
24103,1385,1937,1076
24113,1,398,1
24123,11,396,7
24233,4,861,3
24253,1,1709,1
24303,300,297,48
24313,2,64,1
24363,19,2924,19
24403,158,195,66
24433,34,195,17
24493,4,870,4
24503,48,297,26
24583,5,535,4
24993,21,949,17
25093,12,195,7
25103,119,1066,82
25143,63,601,21
25243,36,33,14
25293,9,1741,9
25313,1,1741,1
25343,10,973,6
25373,20,325,12
25403,4,949,3
25493,4,33,2
25503,19,297,8
25553,98,35,57
25673,7,297,7
25703,1,1686,1
25883,39,195,21
25933,17,297,14
25983,4,195,3
25993,2298,1747,2284
26173,241,861,148
26183,14,33,14
26233,1949,1741,1722
26293,18,1992,8
26333,15,1240,15
26383,2,1325,2
26443,5,1796,4
26513,191,1747,72
26523,67,1299,30
26673,24,1741,19
27333,5,64,2
27603,1990,45,1769
27693,81,1937,44
27793,12,50,11
27873,13,1425,12
28023,16,861,9
28043,221,861,134
28073,7,870,4
28163,10,949,6
28203,5,1299,4
28253,58,3008,46
28513,15,1325,10
28553,12,25,4
28663,1,217,1
28723,18,33,17
28743,63,687,50
28903,73,1741,41
28983,1,1944,1
29043,13,195,9
29153,14,1299,8
29283,641,1741,539
29353,7,146,7
29373,13,195,10
29413,1,217,1
29473,1,1937,1
29543,8,195,3
29573,4,33,2
29673,8,297,8
29703,22,398,13
29733,3,1741,3
29773,6,585,2
29803,348,949,180
29823,6,35,3
30053,1,1747,1
30383,6,1741,6
30393,37,2260,34
30473,447,984,356
30693,24,1741,18
30783,16,1937,15
30863,1,297,1
30873,700,45,382
30953,23,1920,13
30973,1,1747,1
31003,4,33,3
31043,74,45,39
31053,82,45,32
31093,91,1741,59
31203,1,551,1
31223,13,33,13
31393,2,1299,1
31403,140,784,102
31443,1,439,1
31453,3,195,2
31483,92,2775,51
31513,106,195,35
31673,91,883,50
31693,27,1299,11
31723,38,2613,10
31953,3,195,1
32423,13,601,7
32443,1,1741,1
32453,1,459,1
32473,133,2042,130
32573,14,1160,6
32643,8,2358,6
32653,7,2882,3
32693,7,1299,7
32753,1,297,1
