05097,63,141
21225,49,108
06099,6594,15217
20143,70,145
56005,405,792
34035,7563,14270
39007,827,1555
47033,262,610
26041,173,337
47087,131,271
17023,160,321
47083,60,129
36039,647,1073
18081,3714,7260
13245,3645,7255
16069,606,1083
16019,1752,4132
29169,810,2148
18003,3487,6435
27081,39,72
31123,40,91
36011,707,1271
19099,470,958
24021,4404,8399
55125,230,405
21141,243,523
42001,1536,2911
20149,329,693
20093,33,86
06053,5846,12942
26073,777,1411
47037,17377,28504
47013,318,635
05021,131,277
56045,24,57
53051,175,378
37169,657,1316
01097,2828,5338
40125,1066,2305
55127,1994,3680
19177,33,56
20045,1786,2950
40007,36,78
48189,280,603
17145,209,383
45033,198,467
06011,153,371
48255,101,223
27137,1850,3048
47099,324,707
47147,1382,2881
56001,477,757
12123,27,48
17193,20,36
42031,332,621
55078,49,102
51041,6782,13475
06063,126,239
24033,23878,44752
18013,328,669
34005,7530,13466
05003,47,114
48039,6981,14556
30111,1688,3163
53069,20,48
01051,1421,3139
12021,8122,15466
39149,577,1103
37029,176,390
37113,172,333
18169,251,503
53063,6673,12417
06047,2939,7222
27009,1211,2130
17017,119,201
38017,3077,5016
37197,413,866
32007,552,1180
53045,1092,2062
28003,274,727
56035,35,64
55013,151,269
06111,11891,23022
08101,1543,3062
35005,424,961
48019,339,681
48037,1204,2541
46033,76,169
16021,76,173
21109,102,228
29021,929,1772
20021,254,533
32003,38435,73330
48135,2988,6596
27043,92,188
13137,541,1246
48425,120,268
55089,1507,2740
40101,739,1618
28117,270,597
39151,3924,7071
42021,880,1547
51009,371,717
51027,37,87
17027,471,936
55133,7279,12893
54065,150,283
56003,58,133
02020,5029,9656
37199,150,351
47065,4525,8529
48375,2805,5726
45051,6055,11299
22093,263,583
40075,40,83
19075,144,308
42127,713,1340
08037,849,1474
42109,421,808
13219,627,1558
27109,1703,2990
51179,3711,8224
54015,27,47
22027,99,227
12073,4786,8254
13269,25,52
51101,283,570
13165,28,68
18029,809,1574
47109,283,643
16029,22,36
23017,677,1228
19169,961,1564
18079,423,957
51660,809,1466
08013,7478,12430
38025,32,73
26133,296,649
04025,4126,7517
48253,204,490
18075,131,242
29201,500,1060
05019,141,250
26065,4989,8680
27047,245,493
31055,8314,14968
42057,57,121
26123,746,1568
27099,351,705
27055,216,380
47149,6074,11710
12023,927,1853
06093,429,813
18139,261,554
37191,1095,2410
26017,1053,1874
18107,447,962
38041,27,62
18151,537,1001
05135,178,438
19141,99,217
30031,1312,2120
39163,123,246
12091,4259,8626
35033,38,83
51670,647,1300
13205,220,516
36101,781,1390
27159,190,371
29147,28,39
26007,101,177
37043,81,172
48073,675,1466
19111,212,400
29205,22,44
24031,22589,39820
39033,778,1499
01107,140,319
21053,57,187
12009,9524,17465
53005,3447,7869
24023,128,232
28069,88,193
17021,320,586
40011,65,150
13271,85,215
29137,58,97
51683,1653,3455
55025,8445,13530
13031,824,1715
19179,215,447
13053,174,418
48377,37,104
55023,238,424
18137,390,811
49051,617,1601
21025,32,69
44009,1990,3349
48111,71,165
13313,978,2260
28089,2086,4309
12109,5773,11956
17175,35,62
05015,285,592
01131,57,135
51121,850,1535
18025,103,207
17107,250,456
48241,535,1240
48201,77544,151659
18089,6552,13384
18161,112,205
04003,1422,3068
40029,48,132
